item,item_en,2025,2024,2023,2022
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,1291835238.0,842528900.0,1791913748.0,1770245687.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,77838368.0,105991360.0,277098311.0,220747304.0
1. Tiền,1. Cash,15038368.0,7691360.0,20098311.0,4247304.0
2. Các khoản tương đương tiền,2. Cash equivalents,62800000.0,98300000.0,257000000.0,216500000.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,2000000.0,400000.0,324319940.0,400000.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,193919940.0,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,2000000.0,400000.0,130400000.0,400000.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,838186250.0,457491927.0,979521004.0,1175231017.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,388837107.0,456778178.0,359588864.0,443509323.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,25162976.0,451050.0,261189.0,806436.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,,,
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,424186167.0,262699.0,619670952.0,730915259.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),,,,
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,373011968.0,277313309.0,209469211.0,372812798.0
1. Hàng tồn kho,1. Inventories,373687062.0,280927426.0,211698870.0,379286374.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-675094.0,-3614117.0,-2229660.0,-6473576.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,798651.0,1332303.0,1505282.0,1054569.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,798651.0,1213088.0,691135.0,1054569.0
