item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3322.6,3316.48,3303.79,3197.7
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11666.0,12250.0,12074.0,12487.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,12.43,11.61,11.65,12.82
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.54,3.14,3.19,3.28
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.79,6.91,7.4,7.98
Tỷ suất cổ tức,Dividend yield,0.05,0.05,0.05,0.04
Beta,Beta,0.26,0.22,0.24,0.12
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,51.5,33.29,36.38,46.1
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,27.51,31.05,29.51,27.44
Tỷ lệ lãi EBIT,EBIT margin,16.62,22.81,22.22,18.9
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,20.04,24.48,24.88,21.45
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,11.51,17.44,17.3,14.73
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.1,7.99,7.75,6.27
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.63,8.01,7.79,7.09
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.09,5.05,4.99,3.94
ROE bình quân 4 quý gần nhất,ROE Trailling,26.79,26.59,26.27,25.88
ROA bình quân 4 quý gần nhất,ROA Trailling,16.69,16.78,17.23,17.91
Tăng trưởng  doanh thu thuần,Net revenue,5.44,2.48,1.8,1.96
Tăng trưởng  lợi nhuận gộp,Gross profit,19.36,21.49,7.44,10.21
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,25.78,16.73,18.03,6.57
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,19.59,14.65,17.14,6.27
Tăng trưởng tổng tài sản,Total assets,16.34,32.27,41.29,42.41
Tăng trưởng nợ dài hạn,Long-term liabilities,52989.93,52989.93,41243.81,30889.28
Tăng trưởng nợ phải trả,Liabilities,24.93,87.82,157.7,183.14
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.94,12.26,12.65,12.06
Tăng trưởng vốn điều lệ,Charter capital,12.0,12.0,17.6,5.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.35,0.43,0.53,0.36
Tỷ số thanh toán nhanh,Quick ratio,1.63,2.08,2.97,2.25
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.95,1.21,1.52,1.29
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.32,2.83,3.82,3.17
Khả năng thanh toán lãi vay,Interest coverage,11.81,39.27,70.59,57.42
