item,item_en,2025,2024,2023,2022
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,1507411306.0,1409543678.0,1207134868.0,1103552902.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,189193228.0,161983319.0,106200569.0,178845070.0
1. Tiền,1. Cash,59193228.0,101983319.0,106200569.0,88845070.0
2. Các khoản tương đương tiền,2. Cash equivalents,130000000.0,60000000.0,,90000000.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,212102279.0,142000000.0,93000000.0,211300000.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,212102279.0,142000000.0,93000000.0,211300000.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,404234222.0,383735262.0,296563369.0,270938804.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,327745842.0,338511954.0,256814121.0,231177991.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,42134119.0,33963788.0,34821538.0,26995557.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,,,
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,38822260.0,15025641.0,7683749.0,26560007.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-4467999.0,-3766121.0,-2756039.0,-13794752.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,677715256.0,705082185.0,699445524.0,435841477.0
1. Hàng tồn kho,1. Inventories,682347048.0,708336913.0,702155925.0,441406687.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-4631792.0,-3254728.0,-2710401.0,-5565210.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,24166321.0,16742911.0,11925406.0,6627551.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,21303545.0,15563735.0,6539033.0,1601203.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,2862775.0,1179176.0,5386373.0,5026347.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,,,,
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,1275223180.0,1095232989.0,1185480289.0,1173390666.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,964275.0,1844396.0,2257400.0,50245.0
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,964275.0,1844396.0,2257400.0,50245.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,781042693.0,858811131.0,935553292.0,488685348.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,707828095.0,784591953.0,861403061.0,415706968.0
      - Nguyên giá,    - Cost,1486777950.0,1473199484.0,1450906364.0,937101736.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-778949855.0,-688607531.0,-589503302.0,-521394768.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
3. Tài sản cố định vô hình,3. Intangible fixed assets,73214598.0,74219178.0,74150230.0,72978380.0
      - Nguyên giá,    - Cost,103753534.0,103683535.0,101608535.0,99071887.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-30538936.0,-29464358.0,-27458305.0,-26093507.0
III. Bất động sản đầu tư,III. Investment properties,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
IV. Tài sản dở dang dài hạn,IV. Long-term assets in progress,37418154.0,43897010.0,47350657.0,580743386.0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",1. Long-term production in progress,,,,
2. Chi phí xây dựng cơ bản dở dang,2. Construction in progress,37418154.0,43897010.0,47350657.0,580743386.0
V. Đầu tư tài chính dài hạn,V. Long-term financial investments,66958583.0,66958583.0,71283556.0,71289574.0
1. Đầu tư vào công ty con,1. Investments in subsidiaries,,,,
2. Đầu tư vào công ty liên kết. liên doanh,"2. Investments in associates, joint-ventures",67140583.0,67140583.0,70948583.0,70948583.0
3. Đầu tư góp vốn vào đơn vị khác,3. Investments in other entities,,,617550.0,617550.0
4. Dự phòng đầu tư tài chính dài hạn (*),4. Provision for diminution in value of long-term investments,-182000.0,-182000.0,-282576.0,-276559.0
