item,item_en,2026-Q2,2026-Q1,2025-Q4,2025-Q3
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,7554.84,6383.69,4410.33,3147.8
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),90563.0,89361.0,86486.0,84399.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,10.6,12.55,17.23,24.81
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.91,0.92,0.86,0.91
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.85,1.14,0.92,1.58
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.63,0.63,0.84,0.95
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,34.54,5.2,29.66,91.59
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,27.38,0.0,22.98,53.51
Tỷ suất lợi nhuận gộp biên,Gross profit margin,3.71,4.32,2.58,3.12
Tỷ lệ lãi EBIT,EBIT margin,3.45,5.65,3.22,1.93
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,3.69,6.03,3.47,2.41
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,2.28,3.96,2.24,1.14
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.44,3.24,2.11,0.66
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.65,4.6,3.03,1.1
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.69,0.97,0.67,0.21
ROE bình quân 4 quý gần nhất,ROE Trailling,8.44,7.24,5.05,3.63
ROA bình quân 4 quý gần nhất,ROA Trailling,2.53,2.26,1.66,1.26
Tăng trưởng  doanh thu thuần,Net revenue,45.34,56.59,26.61,7.22
Tăng trưởng  lợi nhuận gộp,Gross profit,84.1,56.65,-2.99,-29.33
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,110.83,223.37,203.55,-53.6
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,114.58,217.27,217.81,-45.53
Tăng trưởng tổng tài sản,Total assets,27.17,31.42,29.59,25.08
Tăng trưởng nợ dài hạn,Long-term liabilities,251.33,1.65,35.21,87.13
Tăng trưởng nợ phải trả,Liabilities,36.22,45.69,44.73,40.46
Tăng trưởng vốn chủ sở hữu,Owner's equity,8.0,6.68,4.45,2.66
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.07,0.07,0.13,0.11
Tỷ số thanh toán nhanh,Quick ratio,1.0,1.02,1.08,1.08
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.25,0.21,0.21,0.21
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.3,1.34,1.35,1.38
Khả năng thanh toán lãi vay,Interest coverage,5.69,9.46,6.84,2.89
