item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3544.02,4039.2,4234.15,4221.03
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),23034.0,24267.0,23437.0,22749.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.21,7.55,7.11,7.27
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.26,1.26,1.28,1.35
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,14.15,15.9,19.14,21.11
Tỷ suất cổ tức,Dividend yield,0.07,0.07,0.07,0.07
Beta,Beta,0.54,0.46,0.4,0.32
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,29.21,30.74,37.99,28.72
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,57.43,55.6,53.66,61.56
Tỷ lệ lãi EBIT,EBIT margin,58.38,58.66,57.04,90.17
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,74.25,75.81,77.96,112.77
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,45.9,43.26,43.79,74.35
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.99,3.48,2.98,4.87
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.98,3.67,2.97,4.39
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.96,2.58,2.18,3.45
ROE bình quân 4 quý gần nhất,ROE Trailling,15.16,17.54,18.75,19.11
ROA bình quân 4 quý gần nhất,ROA Trailling,11.17,12.72,13.35,13.28
Tăng trưởng  doanh thu thuần,Net revenue,5.71,8.78,13.6,-6.13
Tăng trưởng  lợi nhuận gộp,Gross profit,4.51,4.68,1.05,-7.08
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-30.7,-17.41,2.21,54.6
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-34.41,-19.02,1.94,61.85
Tăng trưởng tổng tài sản,Total assets,-0.48,0.71,-0.96,-0.48
Tăng trưởng nợ dài hạn,Long-term liabilities,-20.94,-19.49,-20.78,-18.23
Tăng trưởng nợ phải trả,Liabilities,-15.7,-15.62,-21.69,-19.65
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.31,7.93,9.21,9.45
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.2,1.58,2.21,0.41
Tỷ số thanh toán nhanh,Quick ratio,3.05,5.21,5.55,5.59
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.2,1.58,2.21,0.41
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,3.12,5.26,5.62,5.66
Khả năng thanh toán lãi vay,Interest coverage,15.18,6.83,7.05,9.36
