item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3738.2,2327.3,239.47,391.54
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),19732.82,15994.61,13661.4,13413.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,17.17,28.06,278.95,172.4
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.25,4.08,4.89,5.03
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.84,2.05,7.15,3.29
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.17,0.09,0.13,-0.26
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,10.35,16.69,19.95,30.87
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,10.32,0.0,19.84,30.62
Tỷ suất lợi nhuận gộp biên,Gross profit margin,7.74,9.67,6.67,7.65
Tỷ lệ lãi EBIT,EBIT margin,11.65,20.61,57.34,17.3
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,11.68,20.7,57.64,17.45
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,4.87,7.33,2.66,2.05
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,20.93,15.7,1.77,2.95
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),36.45,24.92,23.33,15.19
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.13,2.59,0.28,0.54
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,141.05,240.86,-54.45,-39.03
Tăng trưởng  lợi nhuận gộp,Gross profit,92.91,394.11,-60.27,-45.03
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,74.81,823.17,-68.76,-61.22
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,60.62,871.84,-38.84,-79.19
Tăng trưởng tổng tài sản,Total assets,38.44,25.04,-9.41,54.08
Tăng trưởng nợ dài hạn,Long-term liabilities,38.86,-68.07,1160.16,-92.63
Tăng trưởng nợ phải trả,Liabilities,41.31,26.68,-11.43,69.53
Tăng trưởng vốn chủ sở hữu,Owner's equity,23.37,17.08,1.85,2.11
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.01,0.01,0.03,0.01
Tỷ số thanh toán nhanh,Quick ratio,1.01,0.94,1.18,0.91
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.01,0.01,0.03,0.04
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.25,1.05,1.25,0.95
Khả năng thanh toán lãi vay,Interest coverage,2.1,1.69,1.06,1.35
