item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,4077742494.0,3529251052.0,3496724543.0,3186989000.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,741609938.0,606796029.0,837462170.0,389240031.0
1. Tiền,1. Cash,584525763.0,443833945.0,605733522.0,284024926.0
2. Các khoản tương đương tiền,2. Cash equivalents,157084174.0,162962083.0,231728648.0,105215105.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,41111358.0,43950011.0,33890775.0,24581798.0
1. Chứng khoán kinh doanh,1. Available for sale securities,41158051.0,45633711.0,35574475.0,25995441.0
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),-2581415.0,-1683700.0,-1683700.0,-1413643.0
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,2534722.0,,,
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,1281642807.0,1004080134.0,1019756639.0,1209557058.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,931852391.0,787891179.0,749036676.0,835906242.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,266149769.0,113982022.0,139286411.0,176268070.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,71761033.0,76600000.0,81597028.0,97100000.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,102655726.0,100270447.0,121631225.0,169186336.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-90776111.0,-74663514.0,-71794701.0,-68921522.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,17931.0
IV. Hàng tồn kho,IV. Inventories,1784446818.0,1673959507.0,1445564527.0,1406300865.0
1. Hàng tồn kho,1. Inventories,1785576954.0,1674807149.0,1446129621.0,1406583412.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-1130137.0,-847642.0,-565095.0,-282547.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,228931574.0,200465371.0,160050431.0,157309249.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,37398629.0,30133264.0,30846344.0,27832927.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,184831315.0,163728032.0,128267264.0,128522612.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,6701630.0,6604074.0,936824.0,953710.0
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,2319551487.0,2339524208.0,2224756850.0,2175483495.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,26351922.0,28713117.0,30407492.0,29496617.0
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,446875.0,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,26351922.0,28713117.0,29960617.0,29496617.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,1713996966.0,1745938020.0,1662334872.0,1526316747.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,1689058454.0,1728719948.0,1644615871.0,1508081641.0
      - Nguyên giá,    - Cost,3695419700.0,3676891710.0,3533462714.0,3354622358.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-2006361246.0,-1948171762.0,-1888846843.0,-1846540716.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
3. Tài sản cố định vô hình,3. Intangible fixed assets,24938512.0,17218072.0,17719002.0,18235106.0
      - Nguyên giá,    - Cost,47029081.0,38651768.0,38651768.0,38651768.0
