item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,57.03,8.62,46.26,-18.45
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),4904.95,4859.06,4928.23,4908.19
Chỉ số giá thị trường trên thu nhập (P/E),P/E,433.11,4117.51,836.57,-233.08
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,5.04,7.31,7.85,0.88
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.69,0.83,0.84,0.12
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.42,2.38,1.78,0.71
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,64.11,77.5,73.65,19.3
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,38.44,49.2,47.84,10.32
Tỷ suất lợi nhuận gộp biên,Gross profit margin,10.0,7.6,7.9,8.74
Tỷ lệ lãi EBIT,EBIT margin,1.19,1.17,1.2,1.02
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,1.99,1.84,1.85,1.9
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.35,0.14,0.27,0.12
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.54,1.22,2.54,0.85
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.53,6.55,7.23,4.61
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.43,0.07,0.31,-0.12
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-16.99,-6.82,33.1,4.61
Tăng trưởng  lợi nhuận gộp,Gross profit,9.18,-10.28,20.28,59.77
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,45.95,-35.99,93.98,-84.05
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,561.46,-81.36,150.76,-102.64
Tăng trưởng tổng tài sản,Total assets,11.08,1.53,-26.91,30.67
Tăng trưởng nợ dài hạn,Long-term liabilities,2.0,0.86,0.2,4.41
Tăng trưởng nợ phải trả,Liabilities,17.4,3.44,-37.94,50.66
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.94,-1.4,0.41,-1.63
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.39,0.11,0.21,0.31
Tỷ số thanh toán nhanh,Quick ratio,0.69,0.49,0.54,0.79
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.42,0.13,0.23,0.33
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.15,1.13,1.09,1.03
Khả năng thanh toán lãi vay,Interest coverage,1.68,1.31,1.5,1.37
