item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,57.02,34.35,13.75,0.3
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),4905.0,4862.0,4825.0,4867.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,433.17,765.72,1970.47,114851.37
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,5.04,5.41,5.62,7.01
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.83,3.45,2.15,3.79
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.42,0.42,2.01,2.49
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,244.99,295.98,232.87,572.02
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,92.89,133.89,119.27,279.96
Tỷ suất lợi nhuận gộp biên,Gross profit margin,9.99,10.4,9.8,9.96
Tỷ lệ lãi EBIT,EBIT margin,1.72,1.37,1.07,0.83
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,2.71,2.16,1.16,1.7
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.66,0.49,0.29,0.09
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.87,0.76,0.75,0.16
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.44,1.36,1.76,0.98
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.17,0.17,0.09,-0.07
ROE bình quân 4 quý gần nhất,ROE Trailling,1.24,0.75,0.3,0.01
ROA bình quân 4 quý gần nhất,ROA Trailling,0.36,0.22,0.09,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-35.01,-76.93,-2.42,-6.26
Tăng trưởng  lợi nhuận gộp,Gross profit,2.07,-69.93,23.84,9.28
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,86.31,-45.14,45.83,-41.77
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,781.56,372.73,528.82,0.0
Tăng trưởng tổng tài sản,Total assets,11.12,-13.08,-23.21,-17.35
Tăng trưởng nợ dài hạn,Long-term liabilities,2.04,2.73,1.04,0.18
Tăng trưởng nợ phải trả,Liabilities,17.46,-18.15,-30.75,-21.58
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.95,0.15,-1.11,-1.64
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.39,0.22,0.2,0.11
Tỷ số thanh toán nhanh,Quick ratio,0.69,0.61,0.61,0.36
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.42,0.23,0.21,0.12
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.15,1.11,1.11,1.06
Khả năng thanh toán lãi vay,Interest coverage,2.21,1.81,1.56,1.3
