item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,917.48,1147.95,1234.22,1616.2
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12573.0,12316.0,15674.0,16202.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,16.13,14.16,17.87,16.55
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.18,1.32,1.41,1.65
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.88,2.03,1.9,2.69
Tỷ suất cổ tức,Dividend yield,0.04,0.07,0.05,0.04
Beta,Beta,0.82,0.97,1.03,0.86
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,49.28,57.37,76.52,208.9
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,18.56,13.44,11.22,11.08
Tỷ lệ lãi EBIT,EBIT margin,5.1,4.89,3.42,1.71
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,7.02,7.43,5.56,4.59
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,3.26,3.25,2.33,0.8
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.06,2.13,1.69,0.49
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.96,2.95,2.3,0.97
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.95,0.94,0.75,0.23
ROE bình quân 4 quý gần nhất,ROE Trailling,6.35,7.41,7.7,10.07
ROA bình quân 4 quý gần nhất,ROA Trailling,2.88,3.34,3.51,4.79
Tăng trưởng  doanh thu thuần,Net revenue,8.47,1.35,0.96,21.21
Tăng trưởng  lợi nhuận gộp,Gross profit,59.62,8.97,-43.67,-19.26
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-28.79,-16.72,-61.77,-81.26
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-33.14,-12.65,-58.59,-80.76
Tăng trưởng tổng tài sản,Total assets,-0.67,3.39,18.66,22.76
Tăng trưởng nợ dài hạn,Long-term liabilities,-0.03,68.45,260.39,426.1
Tăng trưởng nợ phải trả,Liabilities,-2.39,7.17,38.46,50.08
Tăng trưởng vốn chủ sở hữu,Owner's equity,1.37,-0.7,-0.42,1.28
Tăng trưởng vốn điều lệ,Charter capital,30.0,30.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.1,0.04,0.04,0.02
Tỷ số thanh toán nhanh,Quick ratio,0.69,0.76,0.69,0.64
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.1,0.04,0.04,0.04
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.35,1.33,1.25,1.31
Khả năng thanh toán lãi vay,Interest coverage,6.43,5.92,4.76,2.17
