item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6723.82,6554.96,3878.87,3557.69
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),26003.35,22620.53,19698.54,19116.28
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.58,6.06,8.07,7.45
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.44,1.76,1.59,1.39
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.15,2.26,2.45,2.2
Tỷ suất cổ tức,Dividend yield,0.08,0.08,0.1,0.14
Beta,Beta,0.28,0.18,0.53,0.37
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,4.06,4.01,5.03,5.73
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,50.84,50.27,40.22,41.21
Tỷ lệ lãi EBIT,EBIT margin,48.28,46.72,37.72,36.44
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,57.17,54.78,47.73,45.8
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,38.64,37.33,30.41,29.55
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,27.66,30.98,19.99,18.42
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),16.68,18.69,12.01,11.71
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,11.75,12.83,8.38,8.58
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-0.9,37.7,5.94,5.87
Tăng trưởng  lợi nhuận gộp,Gross profit,0.24,72.09,3.4,5.2
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,2.6,69.87,9.01,1.82
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,2.58,68.99,9.03,1.88
Tăng trưởng tổng tài sản,Total assets,17.49,6.11,15.35,7.64
Tăng trưởng nợ dài hạn,Long-term liabilities,19.21,9.43,10.84,17.51
Tăng trưởng nợ phải trả,Liabilities,19.39,0.36,25.2,16.89
Tăng trưởng vốn chủ sở hữu,Owner's equity,14.95,14.83,3.05,-2.03
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.96,1.37,1.11,0.56
Tỷ số thanh toán nhanh,Quick ratio,2.18,2.37,1.69,2.13
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.8,1.87,1.48,1.52
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.21,2.4,1.72,2.17
Khả năng thanh toán lãi vay,Interest coverage,80.7,69.77,95.47,227.42
